active,team_abbrev,player_full_name,year_signed,signed_as,incl_extension,base_salary_2020,status_2020,timeoff_bonus_2020,base_salary_2021,status_2021,timeoff_bonus_2021,base_salary_2022,status_2022,timeoff_bonus_2022,base_salary_2023,status_2023,timeoff_bonus_2023,base_salary_2024,status_2024,timeoff_bonus_2024,base_salary_2025,status_2025,timeoff_bonus_2025,base_salary_2026,status_2026,timeoff_bonus_2026,base_salary_2027,status_2027,timeoff_bonus_2027,base_salary_2028,status_2028,timeoff_bonus_2028,base_salary_2029,status_2029,timeoff_bonus_2029,base_salary_2030,status_2030,timeoff_bonus_2030,base_salary_2031,status_2031,timeoff_bonus_2031,base_salary_2032,status_2032,timeoff_bonus_2032,base_salary_2033,status_2033,timeoff_bonus_2033,comments
0,DAL,McKenzie Forbes,2025,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66079,TC,0,NULL,Reserved,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,ATL,Ashley Joens,2025,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66079,TC,0,NULL,Reserved,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,CHI,Morgan Bertsch,2025,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66079,TC,0,NULL,Reserved,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Cameron Brink,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76535,UP,0,78066,UP,0,85873,UP,0,97582,TO,0,NULL,RFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Erica Wheeler,2021,UFA,NULL,NULL,NULL,NULL,180000,PV,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Bria Holmes,2021,UFA,NULL,NULL,NULL,NULL,35389,WUP,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Bria Holmes,2021,Hardship,NULL,NULL,NULL,NULL,6635,HardComp,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Nia Coffey,2021,UFA,NULL,NULL,NULL,NULL,70040,UP,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"71,400 UP in 2021 before Waived"
1,LAS,Arella Guirantes,2021,Rookie,NULL,NULL,NULL,NULL,61543,UP,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Maria Kliundikova,NULL,NULL,NULL,NULL,NULL,NULL,58710,SuspTempUP,0,NULL,SuspCE,NULL,NULL,SuspCE,NULL,NULL,SuspCE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,LAS,Maria Kliundikova,2025,SuspCE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66079,TC,0,NULL,Reserved,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Te'a Cooper,2021,Reserved,NULL,NULL,NULL,NULL,58710,UP,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Kristine Anigwe,2021,Hardship,NULL,NULL,NULL,NULL,11124,HardComp,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Karlie Samuelson,2021,Hardship,NULL,NULL,NULL,NULL,17150,HardComp,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,PHX,Karlie Samuelson,2022,Hardship,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3214,HardComp,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Karlie Samuelson,2021,7D,NULL,NULL,NULL,NULL,3245,7DComp,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Lauren Cox,2021,ROS,NULL,NULL,NULL,NULL,29664,UP,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Gabby Williams,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SuspFullPV,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Marianna Tolo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Reserved,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,LAS,Tierra Ruffin-Pratt,NULL,NULL,NULL,NULL,NULL,NULL,90000,UP,0,NULL,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,LAS,Seimone Augustus,2021,UFA,NULL,NULL,NULL,NULL,70040,TC,0,NULL,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,LAS,Reshanda Gray,NULL,NULL,NULL,NULL,NULL,NULL,NULL,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Stephanie Talbot,2023,UFA,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SuspFullPV,0,115000,PV,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,GSV,Stephanie Talbot,2023,UFA,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,125000,WPV,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,NYL,Stephanie Talbot,2023,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35110,UP,0,NULL,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Lexie Brown,2023,UFA,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78000,UP,0,80340,UP,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,SEA,Lexie Brown,2023,UFA,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,96408,PV,0,98818,PV,0,NULL,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Azurá Stevens,2023,UFA,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,190000,PV,0,195000,PV,20000,195000,PV,0,NULL,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Jordin Canada,2023,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74305,UP,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,LAS,Yang Liwei,2023,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62285,TC,0,64154,UP,0,NULL,Reserved,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,LAS,Karlie Samuelson,2023,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74305,TC,0,NULL,RFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,LAS,Reshanda Gray,2023,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74305,TC,0,NULL,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Chiney Ogwumike,2023,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,90000,UP,0,NULL,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Nneka Ogwumike,2023,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,169500,PV,30030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,SEA,Nneka Ogwumike,2024,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,204500,PV,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,SEA,Nneka Ogwumike,2025,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,195000,PV,0,NULL,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Joyner Holmes,2023,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13569,WUP,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,LAS,Crystal Bradford,2023,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62285,TC,0,NULL,Reserved,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Karlie Samuelson,2023,Hardship,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8723,HardComp,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Karlie Samuelson,2023,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62675,UP,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Rae Burrell,2023,Hardship,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1219,HardComp,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Destanni Henderson,2023,Hardship,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12186,HardComp,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Rae Burrell,2023,Hardship,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34934,HardActive,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Evina Westbrook,2023,Hardship,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8530,HardActive,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Evina Westbrook,2023,Hardship,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8529,7DComp,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LVA,A'ja Wilson,2022,RFA,1,NULL,NULL,NULL,NULL,NULL,NULL,196267,PV,0,202154,PV,0,200000,PV,27303,200000,PV,0,NULL,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LVA,Chelsea Gray,2021,UFA,1,NULL,NULL,NULL,190550,PV,0,196267,PV,10000,196267,PV,0,196267,PV,0,196267,PV,0,NULL,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LVA,Kelsey Plum,NULL,NULL,1,NULL,NULL,NULL,175000,PV,0,180250,PV,0,200000,PV,0,200000,PV,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LAS,Kelsey Plum,2025,Core,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,202000,PV,0,NULL,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LVA,Riquna Williams,2022,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145000,UP,0,149350,UP,0,NULL,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LVA,Dearica Hamby,NULL,NULL,1,NULL,NULL,NULL,119000,PV,33300,142800,PV,10000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Extension in 2022 includes 2021 $33,300 time off bonus"
1,LAS,Dearica Hamby,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,169000,PV,0,169000,PV,20000,202000,PV,0,NULL,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Extension in 2022 includes 2021 $33,300 time off bonus"
1,LVA,Kiah Stokes,2022,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,115000,UP,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LVA,Jackie Young,NULL,NULL,1,NULL,NULL,NULL,60069,UP,0,72141,UP,0,165000,PV,0,169950,PV,0,169950,PV,0,NULL,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LVA,Sydney Colson,2022,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72141,UP,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LVA,Theresa Plaisance,2022,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72141,UP,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,LVA,Kalani Brown,2022,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72141,TC,0,NULL,RFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,LVA,Mya Hollingshed,2022,Rookie,NULL,NULL,NULL,NULL,NULL,NULL,NULL,69224,D,0,70609,UP,0,77669,UP,0,88261,TO,0,NULL,RFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LVA,Iliana Rupert,2022,Rookie,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37420,UP,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,ATL,Iliana Rupert,2022,Rookie,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67634,UP,0,74398,SuspFull,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,GSV,Iliana Rupert,2022,Rookie,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32207,UP,0,NULL,Reserved,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LVA,Kierstan Bell,2022,Rookie,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66306,UP,0,67634,UP,0,74398,UP,0,84543,PR,0,NULL,RFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,LVA,Aisha Sheppard,2022,Rookie,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63389,UP,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,LVA,Aisha Sheppard,2022,Rookie,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64657,UP,0,71124,UP,0,80823,TO,0,NULL,RFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,LVA,Khayla Pointer,2022,Rookie,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63389,D,0,64657,UP,0,71124,UP,0,80823,TO,0,NULL,RFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,LVA,Destiny Slocum,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62774,UP,0,69053,UP,0,78469,TO,0,NULL,RFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,LVA,Faustine Aifuwa,2022,Rookie,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60471,D,0,61682,UP,0,64767,UP,0,74019,TO,0,NULL,RFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,LVA,Deja Winters,2022,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60471,TC,0,NULL,Reserved,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,LVA,Nancy Mulkey,2022,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60471,TC,0,NULL,Reserved,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,LVA,Victoria Macaulay,2022,UFA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60471,TC,0,NULL,Reserved,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
